Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
116.49,276.33,116.7950,7.9983,9.7871,5.83,100.00,270.41,0.00,270.41,0.00,0.00,116.4451,11.0162,9.7966,116.4324,11.0162,9.4067,0.00,0.00,270.41,116.4395,11.0162,10.4067,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
117.03,275.67,113.6847,7.9748,9.8093,5.83,100.00,270.41,0.00,270.41,0.00,0.00,113.3349,10.9927,9.8188,113.3221,10.9927,9.4289,0.00,0.00,270.41,113.3292,10.9927,10.4289,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
117.53,275.09,110.7688,7.9748,9.8301,5.83,100.00,270.41,0.00,270.41,0.00,0.00,110.4189,10.9927,9.8397,110.4062,10.9927,9.4498,0.00,0.00,270.41,110.4133,10.9927,10.4497,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
118.03,274.53,107.8528,7.9747,9.8509,5.83,100.00,270.41,0.00,270.41,0.00,0.00,107.5030,10.9926,9.8605,107.4902,10.9926,9.4706,0.00,0.00,270.41,107.4973,10.9926,10.4706,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
118.56,273.97,104.7424,7.9865,9.8732,5.83,100.00,270.41,0.00,270.41,0.00,0.00,104.3926,11.0044,9.8827,104.3798,11.0044,9.4928,0.00,0.00,270.41,104.3870,11.0044,10.4928,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
119.06,273.48,101.8259,7.9863,9.8940,5.83,100.00,270.41,0.00,270.41,0.00,0.00,101.4761,11.0042,9.9036,101.4633,11.0042,9.5137,0.00,0.00,270.41,101.4705,11.0042,10.5136,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
119.56,273.02,98.9091,7.9860,9.9148,5.83,100.00,270.41,0.00,270.41,0.00,0.00,98.5593,11.0039,9.9244,98.5465,11.0039,9.5345,0.00,0.00,270.41,98.5536,11.0039,10.5345,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
120.06,272.59,95.9928,7.9859,9.9356,5.83,100.00,270.41,0.00,270.41,0.00,0.00,95.6430,11.0038,9.9452,95.6302,11.0038,9.5553,0.00,0.00,270.41,95.6373,11.0038,10.5552,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
120.56,272.19,93.0768,7.9859,9.9564,5.83,100.00,270.41,0.00,270.41,0.00,0.00,92.7270,11.0038,9.9660,92.7142,11.0038,9.5761,0.00,0.00,270.41,92.7213,11.0038,10.5760,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
121.06,271.82,90.1608,7.9859,9.9772,5.83,100.00,270.41,0.00,270.41,0.00,0.00,89.8110,11.0038,9.9868,89.7982,11.0038,9.5968,0.00,0.00,270.41,89.8054,11.0038,10.5968,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
121.56,271.48,87.2449,7.9859,9.9980,5.83,100.00,270.41,0.00,270.41,0.00,0.00,86.8950,11.0038,10.0075,86.8823,11.0038,9.6176,0.00,0.00,270.41,86.8894,11.0038,10.6176,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
122.06,271.17,84.3289,7.9859,10.0188,5.83,100.00,270.41,0.00,270.41,0.00,0.00,83.9791,11.0038,10.0283,83.9663,11.0038,9.6384,0.00,0.00,270.41,83.9734,11.0038,10.6384,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
122.56,270.89,81.4128,7.9858,10.0396,5.83,100.00,270.41,0.00,270.41,0.00,0.00,81.0629,11.0037,10.0491,81.0502,11.0037,9.6592,0.00,0.00,270.41,81.0573,11.0037,10.6592,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
123.06,270.64,78.4968,7.9858,10.0604,5.83,100.00,270.41,0.00,270.41,0.00,0.00,78.1470,11.0037,10.0699,78.1342,11.0037,9.6800,0.00,0.00,270.41,78.1413,11.0037,10.6800,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
123.56,270.43,75.5808,7.9858,10.0811,5.83,100.00,270.41,0.00,270.41,0.00,0.00,75.2310,11.0037,10.0907,75.2182,11.0037,9.7008,0.00,0.00,270.41,75.2253,11.0037,10.7007,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
124.06,270.24,72.6645,7.9856,10.1019,5.83,100.00,270.41,0.00,270.41,0.00,0.00,72.3146,11.0035,10.1115,72.3019,11.0035,9.7216,0.00,0.00,270.41,72.3090,11.0035,10.7215,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
124.56,270.09,69.7482,7.9855,10.1227,5.83,100.00,270.41,0.00,270.41,0.00,0.00,69.3983,11.0034,10.1323,69.3855,11.0034,9.7423,0.00,0.00,270.41,69.3927,11.0034,10.7423,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
125.06,269.97,66.8320,7.9855,10.1435,5.83,100.00,270.41,0.00,270.41,0.00,0.00,66.4822,11.0034,10.1530,66.4694,11.0034,9.7631,0.00,0.00,270.41,66.4765,11.0033,10.7631,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
125.56,269.88,63.9153,7.9852,10.1643,5.83,100.00,270.41,0.00,270.41,0.00,0.00,63.5655,11.0031,10.1738,63.5527,11.0031,9.7839,0.00,0.00,270.41,63.5598,11.0031,10.7839,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
126.06,269.82,60.9993,7.9852,10.1851,5.83,100.00,270.41,0.00,270.41,0.00,0.00,60.6495,11.0031,10.1946,60.6367,11.0031,9.8047,0.00,0.00,270.41,60.6438,11.0031,10.8047,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
126.56,269.80,58.0833,7.9852,10.2059,5.83,100.00,270.41,0.00,270.41,0.00,0.00,57.7335,11.0031,10.2154,57.7207,11.0031,9.8255,0.00,0.00,270.41,57.7278,11.0031,10.8255,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
127.06,269.80,55.1674,7.9852,10.2266,5.83,100.00,270.41,0.00,270.41,0.00,0.00,54.8176,11.0031,10.2362,54.8048,11.0031,9.8463,0.00,0.00,270.41,54.8119,11.0031,10.8463,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
127.56,269.84,52.2513,7.9851,10.2474,5.83,100.00,270.41,0.00,270.41,0.00,0.00,51.9015,11.0030,10.2570,51.8887,11.0030,9.8671,0.00,0.00,270.41,51.8958,11.0030,10.8670,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
128.06,269.91,49.3353,7.9851,10.2682,5.83,100.00,270.41,0.00,270.41,0.00,0.00,48.9855,11.0030,10.2778,48.9727,11.0030,9.8878,0.00,0.00,270.41,48.9798,11.0030,10.8878,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
128.56,270.01,46.4189,7.9850,10.2890,5.83,100.00,270.41,0.00,270.41,0.00,0.00,46.0691,11.0029,10.2986,46.0563,11.0029,9.9086,0.00,0.00,270.41,46.0634,11.0029,10.9086,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
129.06,270.14,43.5592,7.9848,10.3062,5.72,100.00,270.01,0.00,270.01,0.00,0.00,43.2093,11.0027,10.3133,43.1993,11.0027,9.9233,0.00,0.00,270.01,43.1994,11.0027,10.9233,0.00,0.00,270.01,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
129.59,270.31,41.0015,7.9966,10.2876,4.80,100.00,269.34,0.00,269.34,0.00,0.00,40.6516,11.0145,10.2906,40.6461,11.0145,9.9005,0.00,0.00,269.34,40.6346,11.0145,10.9004,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
130.09,270.51,38.5635,7.9966,10.2596,4.88,100.00,269.34,0.00,269.34,0.00,0.00,38.2136,11.0145,10.2626,38.2081,11.0145,9.8725,0.00,0.00,269.34,38.1966,11.0145,10.8724,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
130.59,270.75,35.9433,7.9966,10.2295,5.24,100.00,269.34,0.00,269.34,0.00,0.00,35.5934,11.0145,10.2325,35.5879,11.0145,9.8424,0.00,0.00,269.34,35.5764,11.0145,10.8424,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
131.09,271.04,33.1408,7.9965,10.1973,5.60,100.00,269.34,0.00,269.34,0.00,0.00,32.7909,11.0144,10.2003,32.7854,11.0144,9.8102,0.00,0.00,269.34,32.7739,11.0144,10.8102,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
131.59,271.37,30.2259,7.9964,10.1638,5.83,100.00,269.34,0.00,269.34,0.00,0.00,29.8759,11.0143,10.1668,29.8704,11.0143,9.7768,0.00,0.00,269.34,29.8589,11.0143,10.7767,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
132.09,271.72,27.3090,7.9961,10.1303,5.83,100.00,269.34,0.00,269.34,0.00,0.00,26.9591,11.0140,10.1333,26.9536,11.0140,9.7432,0.00,0.00,269.34,26.9421,11.0140,10.7432,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
132.59,272.11,24.3926,7.9959,10.0968,5.83,100.00,269.34,0.00,269.34,0.00,0.00,24.0427,11.0138,10.0998,24.0371,11.0138,9.7097,0.00,0.00,269.34,24.0257,11.0138,10.7097,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
133.13,272.56,21.2825,7.9724,10.0611,5.83,100.00,269.34,0.00,269.34,0.00,0.00,20.9326,10.9903,10.0641,20.9271,10.9903,9.6740,0.00,0.00,269.34,20.9156,10.9903,10.6739,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
133.63,273.01,18.3666,7.9724,10.0276,5.83,100.00,269.34,0.00,269.34,0.00,0.00,18.0167,10.9903,10.0306,18.0112,10.9903,9.6405,0.00,0.00,269.34,17.9997,10.9903,10.6404,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
134.13,273.50,15.4508,7.9722,9.9940,5.83,100.00,269.34,0.00,269.34,0.00,0.00,15.1009,10.9900,9.9971,15.0953,10.9901,9.6070,0.00,0.00,269.34,15.0838,10.9900,10.6069,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
134.66,274.04,12.3405,7.9841,9.9583,5.83,100.00,269.34,0.00,269.34,0.00,0.00,11.9906,11.0020,9.9613,11.9850,11.0020,9.5713,0.00,0.00,269.34,11.9736,11.0020,10.5712,0.00,0.00,269.34,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
135.16,274.54,9.6350,7.9841,9.9404,5.41,100.00,270.14,0.00,270.14,0.00,0.00,9.2852,11.0020,9.9483,9.2742,11.0020,9.5583,0.00,0.00,270.14,9.2767,11.0020,10.5583,0.00,0.00,270.14,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
135.66,274.95,7.2974,7.9841,9.9553,4.67,100.00,270.41,0.00,270.41,0.00,0.00,6.9476,11.0020,9.9648,6.9348,11.0020,9.5749,0.00,0.00,270.41,6.9419,11.0020,10.5749,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
136.16,275.41,4.7983,7.9840,9.9731,5.00,100.00,270.41,0.00,270.41,0.00,0.00,4.4485,11.0019,9.9827,4.4357,11.0019,9.5928,0.00,0.00,270.41,4.4428,11.0019,10.5927,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
136.66,275.65,3.5497,7.9839,9.9820,2.50,100.00,270.41,0.00,270.41,0.00,0.00,3.1999,11.0018,9.9916,3.1871,11.0018,9.6017,0.00,0.00,270.41,3.1943,11.0018,10.6017,0.00,0.00,270.41,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
137.16,275.65,3.5497,7.9838,9.9820,0.00,100.00,281.08,0.00,281.08,0.00,0.00,3.2077,11.0017,10.0562,3.1230,11.0017,9.6754,0.00,0.00,281.08,3.3151,11.0017,10.6568,0.00,0.00,281.08,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
137.66,275.65,3.5497,7.9832,9.9821,0.00,100.00,301.09,0.00,301.09,0.00,0.00,3.2537,11.0011,10.1688,3.0438,11.0011,9.8400,0.00,0.00,301.09,3.5601,11.0011,10.6963,0.00,0.00,301.09,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
138.16,275.65,3.5497,7.9831,9.9821,0.00,100.00,321.09,0.00,321.09,0.00,0.00,3.3354,11.0010,10.2588,3.0257,11.0010,10.0216,0.00,0.00,321.09,3.8038,11.0010,10.6497,0.00,0.00,321.09,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
138.66,275.65,3.5497,7.9829,9.9821,0.00,100.00,341.10,0.00,341.10,0.00,0.00,3.4430,11.0008,10.3154,3.0708,11.0008,10.1985,0.00,0.00,341.10,4.0169,11.0008,10.5225,0.00,0.00,341.10,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
139.16,275.65,3.5497,7.9828,9.9821,0.00,100.00,1.10,0.00,1.10,0.00,0.00,3.5634,11.0007,10.3318,3.1737,11.0007,10.3493,0.00,0.00,1.10,4.1735,11.0007,10.3301,0.00,0.00,1.10,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
139.70,275.65,3.5497,7.9946,9.9822,0.02,100.00,17.37,0.00,17.37,0.00,0.00,3.6608,11.0125,10.3140,3.2916,11.0125,10.4399,0.00,0.00,17.37,4.2460,11.0125,10.1415,0.00,0.00,17.37,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
140.20,275.65,3.5497,7.9946,9.9822,0.00,100.00,17.96,0.00,17.96,0.00,0.00,3.6643,11.0125,10.3128,3.2964,11.0125,10.4426,0.00,0.00,17.96,4.2477,11.0125,10.1342,0.00,0.00,17.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
140.70,275.65,3.5497,7.9946,9.9822,0.00,100.00,16.96,0.00,16.96,0.00,0.00,3.6585,11.0125,10.3148,3.2884,11.0125,10.4382,0.00,0.00,16.96,4.2449,11.0125,10.1464,0.00,0.00,16.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
141.20,275.65,3.5497,7.9942,9.9822,0.00,100.00,15.96,0.00,15.96,0.00,0.00,3.6527,11.0121,10.3167,3.2805,11.0121,10.4336,0.00,0.00,15.96,4.2419,11.0121,10.1585,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
141.70,275.65,3.5497,7.9940,9.9822,0.00,100.00,14.96,0.00,14.96,0.00,0.00,3.6469,11.0119,10.3184,3.2727,11.0119,10.4288,0.00,0.00,14.96,4.2388,11.0119,10.1706,0.00,0.00,14.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
142.20,275.57,3.5716,7.9940,10.0644,0.17,100.00,14.90,0.00,14.90,0.00,0.00,3.6683,11.0118,10.4008,3.2940,11.0118,10.5107,0.00,0.00,14.90,4.2604,11.0119,10.2536,0.00,0.00,14.90,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
142.73,275.50,3.5889,7.9704,10.1294,0.13,100.00,15.76,0.00,15.76,0.00,0.00,3.6907,10.9883,10.4642,3.3181,10.9883,10.5798,0.00,0.00,15.76,4.2805,10.9883,10.3081,0.00,0.00,15.76,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
143.23,275.44,3.6063,7.9704,10.1901,0.13,100.00,15.96,0.00,15.96,0.00,0.00,3.7093,10.9883,10.5246,3.3371,10.9883,10.6415,0.00,0.00,15.96,4.2985,10.9883,10.3664,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
143.73,275.20,3.6731,7.9704,10.4237,0.49,100.00,15.96,0.00,15.96,0.00,0.00,3.7761,10.9883,10.7582,3.4039,10.9883,10.8751,0.00,0.00,15.96,4.3654,10.9883,10.6001,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
144.23,274.77,3.7901,7.9702,10.8327,0.85,100.00,15.96,0.00,15.96,0.00,0.00,3.8931,10.9881,11.1672,3.5209,10.9881,11.2840,0.00,0.00,15.96,4.4824,10.9881,11.0090,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
144.76,274.12,3.9702,7.9820,11.4620,1.23,100.00,15.96,0.00,15.96,0.00,0.00,4.0731,10.9999,11.7964,3.7009,10.9999,11.9133,0.00,0.00,15.96,4.6624,10.9999,11.6383,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
145.26,273.32,4.1907,7.9819,12.2331,1.60,100.00,15.96,0.00,15.96,0.00,0.00,4.2937,10.9997,12.5676,3.9215,10.9997,12.6844,0.00,0.00,15.96,4.8830,10.9997,12.4094,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
145.76,272.34,4.4615,7.9816,13.1797,1.97,100.00,15.96,0.00,15.96,0.00,0.00,4.5645,10.9995,13.5142,4.1923,10.9995,13.6311,0.00,0.00,15.96,5.1538,10.9995,13.3560,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
146.26,271.17,4.7824,7.9814,14.3014,2.33,100.00,15.96,0.00,15.96,0.00,0.00,4.8854,10.9993,14.6358,4.5132,10.9993,14.7527,0.00,0.00,15.96,5.4746,10.9993,14.4777,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
146.76,270.35,5.0086,7.9814,15.0923,1.65,100.00,15.96,0.00,15.96,0.00,0.00,5.1116,10.9993,15.4268,4.7394,10.9993,15.5436,0.00,0.00,15.96,5.7009,10.9993,15.2686,0.00,0.00,15.96,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
147.26,270.35,5.0087,7.9813,15.0923,0.00,100.00,22.63,0.00,22.63,0.00,0.00,5.1498,10.9992,15.4125,4.7937,10.9992,15.5719,0.00,0.00,22.63,5.7167,10.9992,15.1870,0.00,0.00,22.63,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
147.76,270.35,5.0087,7.9808,15.0923,0.00,100.00,42.64,0.00,42.64,0.00,0.00,5.2509,10.9986,15.3449,4.9708,10.9986,15.6165,0.00,0.00,42.64,5.7063,10.9987,14.9390,0.00,0.00,42.64,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
148.26,270.35,5.0087,7.9807,15.0923,0.00,100.00,62.64,0.00,62.64,0.00,0.00,5.3227,10.9986,15.2469,5.1523,10.9986,15.5979,0.00,0.00,62.64,5.6118,10.9986,14.7097,0.00,0.00,62.64,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
148.76,270.35,5.0087,7.9807,15.0924,0.00,100.00,82.64,0.00,82.64,0.00,0.00,5.3566,10.9986,15.1302,5.3166,10.9986,15.5183,0.00,0.00,82.64,5.4446,10.9986,14.5265,0.00,0.00,82.64,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
149.26,270.35,5.0087,7.9806,15.0924,0.00,100.00,101.38,0.00,101.38,0.00,0.00,5.3503,10.9985,15.0165,5.4371,10.9985,15.3968,0.00,0.00,101.38,5.2398,10.9985,14.4165,0.00,0.00,101.38,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
149.80,270.35,5.0087,7.9924,15.0924,0.02,100.00,102.31,0.00,102.31,0.00,0.00,5.3491,11.0103,15.0109,5.4420,11.0103,15.3898,0.00,0.00,102.31,5.2287,11.0103,14.4128,0.00,0.00,102.31,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
150.30,270.35,5.0087,7.9924,15.0924,0.00,100.00,101.31,0.00,101.31,0.00,0.00,5.3504,11.0103,15.0169,5.4368,11.0103,15.3973,0.00,0.00,101.31,5.2406,11.0103,14.4168,0.00,0.00,101.31,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
150.83,270.35,5.0088,7.9689,15.0924,0.04,100.00,100.25,0.00,100.25,0.00,0.00,5.3518,10.9868,15.0233,5.4310,10.9868,15.4053,0.00,0.00,100.25,5.2531,10.9868,14.4212,0.00,0.00,100.25,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
151.33,270.35,5.0088,7.9688,15.0924,0.00,100.00,99.25,0.00,99.25,0.00,0.00,5.3530,10.9867,15.0293,5.4255,10.9867,15.4126,0.00,0.00,99.25,5.2648,10.9867,14.4256,0.00,0.00,99.25,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
151.83,270.35,5.0088,7.9688,15.0925,0.00,100.00,98.25,0.00,98.25,0.00,0.00,5.3540,10.9866,15.0353,5.4199,10.9866,15.4198,0.00,0.00,98.25,5.2764,10.9867,14.4302,0.00,0.00,98.25,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
152.36,270.35,5.0088,7.9805,15.0925,0.02,100.00,97.18,0.00,97.18,0.00,0.00,5.3551,10.9984,15.0418,5.4137,10.9984,15.4275,0.00,0.00,97.18,5.2887,10.9984,14.4353,0.00,0.00,97.18,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
152.86,270.35,5.0088,7.9804,15.0925,0.00,100.00,96.18,0.00,96.18,0.00,0.00,5.3559,10.9983,15.0478,5.4079,10.9983,15.4345,0.00,0.00,96.18,5.3002,10.9983,14.4403,0.00,0.00,96.18,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
153.36,270.35,5.0088,7.9804,15.0925,0.00,100.00,95.18,0.00,95.18,0.00,0.00,5.3567,10.9983,15.0539,5.4018,10.9983,15.4414,0.00,0.00,95.18,5.3115,10.9983,14.4455,0.00,0.00,95.18,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
153.86,270.35,5.0089,7.9804,15.0925,0.00,100.00,94.18,0.00,94.18,0.00,0.00,5.3573,10.9983,15.0600,5.3957,10.9983,15.4482,0.00,0.00,94.18,5.3228,10.9983,14.4509,0.00,0.00,94.18,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
154.36,270.35,5.0089,7.9804,15.0925,0.00,100.00,93.18,0.00,93.18,0.00,0.00,5.3578,10.9983,15.0661,5.3894,10.9983,15.4549,0.00,0.00,93.18,5.3340,10.9983,14.4565,0.00,0.00,93.18,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
154.86,270.35,5.0089,7.9803,15.0925,0.00,100.00,92.18,0.00,92.18,0.00,0.00,5.3582,10.9982,15.0722,5.3831,10.9982,15.4615,0.00,0.00,92.18,5.3450,10.9982,14.4622,0.00,0.00,92.18,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
155.36,270.35,5.0089,7.9803,15.0925,0.00,100.00,91.18,0.00,91.18,0.00,0.00,5.3585,10.9982,15.0783,5.3766,10.9982,15.4680,0.00,0.00,91.18,5.3560,10.9982,14.4682,0.00,0.00,91.18,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
155.86,270.35,5.0089,7.9803,15.0925,0.00,100.00,90.18,0.00,90.18,0.00,0.00,5.3588,10.9982,15.0844,5.3700,10.9982,15.4744,0.00,0.00,90.18,5.3668,10.9982,14.4744,0.00,0.00,90.18,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
156.36,270.35,5.0211,7.9803,15.0926,0.02,100.00,89.51,0.00,89.51,0.00,0.00,5.3710,10.9982,15.0886,5.3777,10.9982,15.4786,0.00,0.00,89.51,5.3862,10.9982,14.4787,0.00,0.00,89.51,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
156.86,270.32,5.1791,7.9800,15.0940,0.32,100.00,89.51,0.00,89.51,0.00,0.00,5.5291,10.9979,15.0899,5.5358,10.9979,15.4800,0.00,0.00,89.51,5.5442,10.9979,14.4800,0.00,0.00,89.51,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
157.36,270.25,5.5194,7.9800,15.0969,0.68,100.00,89.51,0.00,89.51,0.00,0.00,5.8693,10.9979,15.0928,5.8760,10.9979,15.4829,0.00,0.00,89.51,5.8845,10.9979,14.4829,0.00,0.00,89.51,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
157.86,270.14,6.0419,7.9800,15.1013,1.04,100.00,89.51,0.00,89.51,0.00,0.00,6.3918,10.9979,15.0973,6.3985,10.9979,15.4873,0.00,0.00,89.51,6.4070,10.9979,14.4874,0.00,0.00,89.51,59.0000,8.6000,280.0000,0.00,100.00,180.00,0.00,180.00,0.00,0.00
